place_id,name,lat,lng,address,category,types,rating,user_ratings_total,phone,website
ChIJ_4wiMwBHDW0RFA8yw1lEDnI,Blockhouse Bay Butterfly Habitat,-36.9193718,174.7049284,"32 Rathlin Street, Blockhouse Bay, Auckland 0600, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",,0,+64 274 814 811,https://www.facebook.com/groups/1981186225479667
ChIJi_X6kkVHDW0RnM72Gv1w7N0,Chalmers Reserve,-36.9019527,174.6991028,"Blockhouse Bay Road, Avondale, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.6,34,,
ChIJlRWC9vdBDW0RREGufLRylzg,Orchard Reserve,-36.8900314,174.6808734,"4893606/33C Orchard Street, Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",3.4,7,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=87
ChIJmye6gtxGDW0RrTO4amJYf2k,Harbutt Reserve,-36.8879254,174.7057207,"Newcastle Tcr, Auckland 1025, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.4,102,,
ChIJLTdTMy5HDW0RsMqcJGLvAA8,Eric Armishaw Park,-36.8692078,174.697964,"117 Walker Road, Point Chevalier, Auckland 1022, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,472,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=134
ChIJmbCNKbBGDW0Rmgm3UWW-HNs,Miranda Reserve,-36.9110696,174.6980993,"32A Miranda Street, Avondale, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.1,58,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1852
ChIJOVWeGwBHDW0R8oVuxeTwetU,Mount Albert Summit,-36.891343,174.7202774,"Mount Albert, Auckland 1025, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",5.0,2,,
ChIJ1fNP9YJBDW0RbXM7y4wLxt8,The Kurt Brehmer Walkway,-36.8794385,174.6646477,"Parking lot 26 Saunders Place, Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",3.5,2,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1915
ChIJnaR9RgBBDW0RM8Yjkoo-wwM,Fonteyn park,-36.8874529,174.6812523,"85 Fonteyn Street, Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,
ChIJefhhkzBBDW0Rh8uFg_HEdHg,Riversdale Reserve,-36.8927126,174.6804982,"Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",4.5,175,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=187
ChIJj_venLdGDW0RpWaK7lUDiu4,"BAPS Shri Swaminarayan Hindu Mandir, Auckland",-36.9031029,174.6995222,"21 Barrhead Place, Avondale, Auckland 0600, New Zealand",tourist attraction,"establishment,hindu_temple,place_of_worship,point_of_interest,tourist_attraction",4.9,544,+64 9 828 2277,http://www.baps.org/Global-Network/Asia-Pacific/Auckland.aspx
ChIJYzNjBT1BDW0RRJem8pu_MBs,Eastdale Reserve,-36.8873886,174.6877585,"46A Eastdale Road, Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",4.4,226,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=34
ChIJQV-Zz8lGDW0Ro-tKLqDWBuk,The Hollywood Avondale,-36.8991689,174.6972216,"20 Saint Georges Road, Avondale, Auckland 0600, New Zealand",,"establishment,movie_theater,point_of_interest",4.6,590,,http://www.hollywoodavondale.nz/
ChIJsRYjEMlGDW0RJosKiYQKQMk,Giant Avondale Spider,-36.8967762,174.696802,"1975 Great North Road, Avondale, Auckland 1026, New Zealand",,"establishment,point_of_interest",4.6,5,,
ChIJ-RZ7YCJHDW0Rt66o66JGAW8,Avondale Sunday Market,-36.8955555,174.6893712,"23 Elm Street, Avondale, Auckland 1026, New Zealand",,"establishment,point_of_interest",4.4,1125,,http://www.avondalesundaymarkets.co.nz/
ChIJQ0Hkj5FBDW0Rq_ie9cURLhM,Gun Emplacements,-36.8425741,174.6558997,"Te Atatū Peninsula, Auckland 0610, New Zealand",,"establishment,point_of_interest",4.8,5,,https://nzhistory.govt.nz/media/photo/lancaster-memorial-te-atatu
ChIJfxvGDJtpDW0R1JTv-NIszyE,Rose Hellaby House,-36.9292047,174.5707378,"515 Scenic Drive, Waiatarua, Auckland 0612, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,66,,
ChIJwcAHe7dDDW0RYss2QANGBgU,Exhibition Drive,-36.945214,174.6262298,"Exhibition Drive, Titirangi, Auckland 0604, New Zealand",,"establishment,point_of_interest",4.8,5,,
ChIJrRAzVwBBDW0Rg_HrPnn6Xh0,Elvis Presley Memorial Stone,-36.8736803,174.6335683,"55 Millstream Drive, Henderson, Auckland 0610, New Zealand",,"establishment,point_of_interest",,0,,
ChIJX6BIcQBBDW0RzcRVoxFSS7w,McAlpine Beach,-36.8765943,174.6664686,"35 Timothy Place, Avondale, Auckland 1026, New Zealand",,"establishment,point_of_interest",,0,,
ChIJ1wEAHuNGDW0Rh47mNQ3zKeE,New Zealand Nepal Society Incorporated,-36.8824065,174.7191765,"830 New North Road, Mount Albert, Auckland 1025, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,115,,http://www.nznepalsociety.co.nz/
ChIJFfsbCQBBDW0Ry_4kEjcEY-c,The Pioneer Winemaker,-36.8770473,174.6334481,"Henderson, Auckland 0612, New Zealand",,"establishment,point_of_interest",,0,,
ChIJtSHMvbE_DW0RmkW_wdWSEXI,Mill House,-36.7864656,174.6641288,"Hobsonville, Chichester 0616, New Zealand",,"establishment,point_of_interest",4.4,40,,
ChIJQzGI1BVBDW0RodXquqJ23To,Pirrit's Dam,-36.8913298,174.6334222,"Millbrook Road, Henderson, Auckland 0612, New Zealand",,"establishment,point_of_interest",,0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJUfj96sJBDW0RMoqfUl3RY-k,Swanson Stream Bridge,-36.8584296,174.609582,"35A Don Buck Road, Massey, Auckland 0614, New Zealand",,"establishment,point_of_interest",5.0,1,,
ChIJZfzhy9JBDW0Rc2J6JNbENMk,Te Rakau Macrocarpa o Te Wai (Significant Historical Tree),-36.881954,174.653671,"Te Atatū South, Auckland 0602, New Zealand",,"establishment,point_of_interest",3.0,2,,
ChIJaU4CfABBDW0RwamwfjpCS48,Historical Waterwheel,-36.87637900000001,174.6324904,"35 Sel Peacock Drive, Henderson, Auckland 0610, New Zealand",,"establishment,point_of_interest",,0,,
ChIJ8TXqG7FGDW0R4dFrYZg_bF0,Malaysian Noodles & Rice House,-36.9078451,174.6974472,"57D Wolverton Street, Avondale, Auckland 0600, New Zealand",restaurant,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,432,+64 9 828 8938,
ChIJy3vAGPdDDW0RWTyINnAA2wg,Jacobsons Depot,-36.9474071,174.6149561,"280 Scenic Drive, Nihotupu, Auckland 0604, New Zealand",,"establishment,point_of_interest",4.8,4,,
ChIJgxEbbQBBDW0RWPtOlAiAHYc,Sunrise Vineyards Arch,-36.8811117,174.6389358,"289 Great North Road, Henderson, Auckland 0612, New Zealand",,"establishment,point_of_interest",,0,,https://www.westaucklandhistory.org.nz/
ChIJLx20NWxADW0R6bGJ8xsHZ7c,Toroa Preservation Society,-36.8461352,174.6312309,"2 Selwood Road, Henderson, Auckland 0610, New Zealand",,"establishment,point_of_interest",3.9,16,,https://www.steamferrytoroa.com/
ChIJo0qPOgtqDW0R-m-DQljIGGg,Kiwi Valley Farm Park,-36.8960321,174.6003572,"308 Henderson Valley Road, Henderson Valley, Auckland 0612, New Zealand",tourist attraction,"cafe,establishment,food,point_of_interest,school,tourist_attraction",4.7,314,+64 9 837 2952,https://www.kiwivalley.co.nz/?utm_source=Auckland&utm_medium=googleplaces
ChIJ7Y6we8lGDW0R87pSpT9Q1Go,Avondale Central Reserve,-36.897558,174.6951404,"Avondale, Auckland 1026, New Zealand",park,"establishment,park,point_of_interest",3.8,49,,
ChIJn3GgPclGDW0Rqfkujovze4I,Avondale Art Park,-36.8961498,174.6968631,"1913/1925 Great North Road, Avondale, Auckland 1026, New Zealand",,"art_gallery,establishment,point_of_interest",4.3,59,,https://www.facebook.com/avondaleartpark
ChIJc6-LFkpBDW0R-Ryf8vnD7LM,Rizal Reserve,-36.9011339,174.6854322,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.1,12,,http://www.aucklandcouncil.govt.nz/
ChIJAVtfPkBBDW0RQHiSJdh41nc,Copley Street Reserve,-36.9007857,174.6699142,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.4,14,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJDe1warRBDW0RYAN2qI_ah7U,Gardner Reserve,-36.910383,174.6823589,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",3.0,1,,
ChIJSRskPVlBDW0RqMkNW5y2jw4,Lawson Park,-36.9175534,174.6753499,"38 Willerton Avenue, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.2,112,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJNYMeuE9BDW0RZCAxUkyTSIQ,Todd Triangle,-36.9091717,174.6811007,"3091 Great North Road, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",3.9,30,+64 9 301 0101,http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14506
ChIJcWiVUwZBDW0RJG_EfnZ9_1M,Queen Mary Reserve,-36.89883,174.6762909,"50 Queen Mary Avenue, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.0,7,,
ChIJGbZ1OGdBDW0RMLHaIttW7kU,Northall Park,-36.914413,174.6673639,"2 Westall Road, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.4,18,,
ChIJIwYw6gVBDW0RykQCWrhWzjM,Delta Triangle,-36.90794229999999,174.6825988,"5062706, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.0,3,,
ChIJYTdumqpGDW0Rja1Uj179r5g,Shadbolt Park,-36.9234585,174.6914928,"128 Portage Road, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.3,112,,https://www.aucklandcouncil.govt.nz/Pages/default.aspx
ChIJFWFoFkhBDW0R8NmcJGLvAA8,Ken Maunder Park,-36.9006361,174.6805832,"34 Binsted Road, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.3,349,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=608
ChIJ95dBArxDDW0Rvcl8PqmuPIE,McCahon House,-36.9473441,174.663865,"67 Otitori Bay Road, Titirangi, Auckland 0604, New Zealand",tourist attraction,"establishment,museum,point_of_interest,tourist_attraction",4.7,26,,http://www.mccahonhouse.org.nz/
ChIJnRBk7pdBDW0R0xDnLgnC1Yg,Rewarewa Esplanade Reserve,-36.9044641,174.6803091,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.5,2,,
ChIJPdnBfuFDDW0RSTSQ1HNWziw,Grandison Green,-36.9238326,174.6738191,"15 Grandison Crescent, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",5.0,3,,
ChIJoSgqzkZBDW0RVVFwUV93tZ8,Manuka Park,-36.90303979999999,174.6746361,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.1,42,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJ1Z_P-HBBDW0RoK0FsW-TWH0,Manawa Wetland Reserve,-36.91220800000001,174.678579,"Trees for Babies 8 Margan Avenue, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.3,48,+64 22 397 6192,https://www.aucklandcouncil.govt.nz/environment/plants-animals/plant-for-your-ecosystem/Documents/guide-to-aucklands-wetlands.pdf
ChIJNzQ7mYRDDW0RidD2QXUcD9M,Bougainvillea Kauri viewing tree,-36.9410972,174.6601389,"Otitori Bay Road, Titirangi, Auckland 0604, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.2,6,,
ChIJiVNv2_1DDW0Rv1T_jpstc60,Cutler Reserve,-36.9227353,174.6841428,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",3.9,14,,http://www.aucklandcouncil.govt.nz/
ChIJeWAlXABEDW0Ra16PRHxdF3s,Tiakina / Sister Rene Shadbolt Park,-36.9258307,174.6902635,"130 Portage Road, Green Bay, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.3,262,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=599
ChIJLd_yg-BBDW0RiXL6_TT_0ak,Margan Reserve,-36.9141779,174.68345,"Margan Avenue, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1191
ChIJGVcL6HhBDW0Rrvy6Knla5OQ,Harold Moody Reserve,-36.9130426,174.6498547,"44 Glendale Road, Glen Eden, Auckland 0602, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.4,22,,
ChIJyfqcLAdEDW0RAOecJGLvAA8,Craigavon Park,-36.9273351,174.6921358,"86 Kinross Street, Blockhouse Bay, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.6,958,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=191
ChIJzXxeMQBBDW0Rn2__PSK3epY,Seths Corner,-36.9057227,174.6487997,"Acmena Avenue, Glen Eden, Auckland 0602, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",,0,,
ChIJrZ0nntVDDW0RUOScJGLvAA8,Ōkaurirahi / Ceramco Park,-36.9200232,174.6504096,"122/112 Glendale Road, Glen Eden, Auckland 0602, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.2,328,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=676
ChIJORw-G49BDW0Rnb_VCoC3-Uc,Ambrico Reserve playground,-36.9115721,174.6807219,"6 Ambrico Place, New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.2,10,,
ChIJbQwS9ExCDW0RP9ulCz_JrSE,Little Muddy Creek,-36.9500719,174.6463537,"Huia Road, Titirangi, Auckland 0604, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.6,5,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJ-Tk-32dBDW0Rp20DbIod28c,Mason Park,-36.9108215,174.6680913,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.2,39,,http://www.aucklandcouncil.govt.nz/
ChIJdYl_SlNBDW0RLJFwPbR74KM,Bob Hill Reserve,-36.9149048,174.6895795,"New Lynn, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.7,17,,http://www.aucklandcouncil.govt.nz/
ChIJw-bADvhDDW0R11taaRASvE8,Green Bay Beach,-36.9312127,174.6909698,"235A Portage Road, Green Bay, Auckland 0604, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.3,200,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJET80LRtEDW0RfzC5m7rSWN8,Blockhouse Bay Beach Reserve,-36.930052,174.7001357,"69-79 Endeavour Street, Blockhouse Bay, Auckland 0600, New Zealand",park,"establishment,park,point_of_interest",4.5,1064,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=174
ChIJM--SOEtADW0RZm9NTlniI_U,Mill Cottage,-36.8762985,174.6321515,"17 Sel Peacock Drive, Henderson, Auckland 0610, New Zealand",tourist attraction,"establishment,museum,point_of_interest,tourist_attraction",4.4,8,+64 83 65917,https://www.facebook.com/westhistory2016/
ChIJE3g3HCxADW0Rov7zlvcEoiI,Paremuka Lakeside,-36.8708328,174.61233,"58/62 Munroe Road, Henderson, Auckland 0612, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.4,250,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2235
ChIJ36E15bBBDW0RBK8JsfjQTZY,Hart Domain,-36.88484710000001,174.6341668,"Henderson, Auckland 0612, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.4,118,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJb-5gIDhADW0RjcqqMHw-Q-s,Fairdene Reserve,-36.8648034,174.6256931,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.4,29,,http://www.aucklandcouncil.govt.nz/
ChIJrUWststBDW0RcM2cJGLvAA8,Henderson Park,-36.8783848,174.6251045,"41A Wilsher Crescent, Henderson, Auckland 0612, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,641,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=635
ChIJy6UrLMVBDW0RKvQh14H_GJU,Palomino Esplanade,-36.8902471,174.614855,"72 Border Road, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.6,22,,
ChIJ3VY5rbxBDW0R6gnfSbqDVY0,Harrington Road Xmas lights,-36.8596361,174.6190647,"28 Harrington Road, Henderson, Auckland 0610, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",5.0,2,,
ChIJkSa39XVqDW0RPOTC6IVYxNU,Kensington Park,-36.8921396,174.6059131,"2 South Kensington Way, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.4,27,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJtUJ2-mpADW0Rfw3GIW7yU_M,Daytona Reserve,-36.8525163,174.6291644,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.0,7,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJH3LJZstBDW0R0AOzl0rwOZs,Vintage Reserve,-36.877579,174.6228883,"51 Vintage Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",5.0,2,,
ChIJoebptm5BDW0RdpmoFPAv8SE,Henderson Valley Green,-36.894932,174.6091067,"45 Misty Valley Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.8,12,,
ChIJEU2W8TlADW0RzqpvxJ7zlFw,Glen Norman Reserve,-36.8642849,174.6224301,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.1,9,,http://www.aucklandcouncil.govt.nz/
ChIJA4zORwBBDW0RNNUBmS96tD4,River Lookout,-36.8736106,174.6351015,"55 Chilcott Road, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.0,1,,
ChIJydLpy9drDW0R3q2vv6IrvNY,Lower Fairy Falls,-36.9144812,174.5560116,"Henderson Valley, Auckland 0612, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,50,,https://www.aucklandcouncil.govt.nz/Pages/default.aspx
ChIJqdaFr0RADW0RwWIyVffJThY,Central Park,-36.8602797,174.6371333,"65/67 Central Park Drive, Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.3,158,,
ChIJTekFT3hqDW0RsqtbCGD7FIg,Lake Panorama,-36.8840663,174.6039406,"56 Sapperton Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.5,294,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1754
ChIJx5HvQy5BDW0R6SZFSQVdsO4,George Ward Park,-36.8764731,174.6180311,"1b Harvest Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.6,8,,
ChIJt0zclp1BDW0Rv4W0eua8jEY,Forest Hill Park,-36.8961879,174.6178539,"5017734, Henderson, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.8,4,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJH8XMIsdBDW0RZt9f5i70K2Y,Catherine Esplanade Reserve,-36.882881,174.6339963,"Catherine Street, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.0,1,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJQVApthRqDW0RWJYdec67Ipk,Henderson Valley Scenic Reserve,-36.8962691,174.5883729,"397 Henderson Valley Road, Waitākere, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,
ChIJQyu2F6RBDW0RcUlmfBpPTyQ,Kaikoura Reserve,-36.891463,174.6416529,"Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.0,27,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJR0FdlO0_DW0RRXqsn18Vgnw,Flaunty Reserve,-36.8209754,174.6232576,"West Harbour, Auckland 0618, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.0,22,,http://www.aucklandcouncil.govt.nz/
ChIJ-4wZDc9BDW0RNpsXE2YTFs8,Shona Reserve,-36.8842236,174.6198949,"16 Chardon Place, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.9,10,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJ1zV7ooZBDW0RIiwOeqlrEgI,Juryclock Memorial Park,-36.8825051,174.624838,"36 Smythe Road, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,
ChIJub7p_TJBDW0Rhwy3CjaJBfI,Featherstone Park,-36.8709478,174.6212382,"4725273, Henderson, Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.0,25,,
ChIJT7rel2BBDW0R5dJxvsGs-LE,Rhinevale Close Reserve,-36.8863202,174.6163877,"5193594, Henderson, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.5,4,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJ3cM4Y7ZBDW0RqspUhOBlJIA,Landow Reserve,-36.8989201,174.6193865,"5174407, Henderson, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,
ChIJ58qyNABBDW0Ro04vhk191_s,oratia stream,-36.8751071,174.6275862,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJd0S04OtBDW0Ry-PG6jpTSqY,Falls Park,-36.8767185,174.6351994,"22 Alderman Drive, Henderson, Auckland 0645, New Zealand",park,"establishment,park,point_of_interest",4.4,120,,
ChIJyVdpSwBBDW0RBsIAnHZ1U8Y,Water Tap,-36.8784722,174.6245426,"Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJcY8gAoNpDW0Rbh9Bnv3tdUo,Parkinson Lookout,-36.9244421,174.5668604,"551 Scenic Drive, Waiatarua, Auckland 0612, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,100,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJTT-m7ulBDW0R3c40-etaO00,Bruce Mclaren Memorial Park,-36.897913,174.6209309,"31 Farwood Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.3,6,,
ChIJa0nJz7VBDW0RKlPVuTkpFys,Japanese Garden,-36.8800191,174.6302471,"Te Ara Pūheke, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.8,6,,
ChIJFby_jMVBDW0R6-iUo8dRomI,Opanuku Street Reserve,-36.886737,174.6203651,"Border Road Esplanade, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.0,1,,
ChIJU3ZygXVqDW0RH4ISpUj8w2k,Howard Reserve,-36.8934877,174.6057474,"46 South Kensington Way, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJ1T_Oaq9BDW0RUqj7y2XojV8,Edgewood Way Reserve,-36.8859522,174.6412545,"Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.2,10,,http://www.aucklandcouncil.govt.nz/
ChIJkxmRP7NBDW0RuRr3lZzWixE,Pioneer Park,-36.8773463,174.6336166,"11 Alderman Drive, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",5.0,2,,
ChIJP0fd3NxBDW0RjEdQ5r0DDY0,Henderson Valley Park,-36.8939916,174.6155331,"201A Henderson Valley Road, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.3,42,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=633
ChIJiz3PW99BDW0RDyuuPltpdHA,Robby's Pond,-36.8919291,174.6064284,"68-70 San Marino Drive West, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.4,7,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJbbQ7TE5ADW0RuQqeHic3lNY,Epping Esplanade,-36.8684961,174.6357314,"22 Jubaea Place, Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.0,16,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1594
ChIJq6qqf5xADW0R82iRWQgZUps,Harbour View Beach Reserve,-36.8397441,174.6611728,"Harbour View Road, Te Atatū Peninsula, Auckland 0610, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,435,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJLw_-2WBpDW0RV_dvGowmXCQ,Large Kauri walk,-36.9211552,174.5477061,"600 Scenic Drive, Waiatarua, Auckland 0612, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,8,,
ChIJlx7D_z5ADW0RHyVqEGzRRrE,Kingdale Reserve,-36.8571773,174.6245292,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.1,19,,
ChIJT4Vxa01ADW0RK8wWoZFBmkE,Tui Glen Playground,-36.8746994,174.6362707,"Tui Glen Reserve, Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",4.7,201,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJE22os0pADW0RYBOdN9sugCU,Rotary Park,-36.8757616,174.6278381,"Henderson, Auckland 0610, New Zealand",park,"establishment,park,point_of_interest",4.6,7,,http://www.aucklandcouncil.govt.nz/
ChIJ_cLSusFBDW0R4EU1BArU5uE,Hindmarsh Green,-36.89527,174.6236297,"Henderson, Auckland 0612, New Zealand",park,"establishment,park,point_of_interest",3.0,3,,
ChIJj_CsvntBDW0RJUsZAWeDdrQ,Te Atatu Peninsula Shared Path,-36.8516492,174.6533037,"408A Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",5.0,1,,
ChIJs0q6R7dBDW0RNL7tW2W3VX8,The Warehouse Henderson West City,-36.8816954,174.6315512,"30 Railside Avenue and Edsel Street Westcity, Henderson, Auckland 0612, New Zealand",,"clothing_store,department_store,establishment,home_goods_store,point_of_interest,store",3.8,328,+64 9 836 3892,https://www.thewarehouse.co.nz/stores/hendersonwestcity.html?utm_source=organic&utm_medium=gmb&utm_campaign=store_location
