place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query,category
ChIJT94I0gPJcm0RyvVLymNiTGI,Nami,-36.7957913,175.0475244,"30 Belgium Street, Ostend, Waiheke Island 1081, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.8,27.0,+64 9 600 2804,,True,grid_classic_tourist_attraction,restaurant
ChIJxR1wr_3Icm0RQkB4sTZyzwM,Te Motu Vineyard,-36.795386,175.069359,"76 Onetangi Road, Onetangi, Waiheke Island 1971, New Zealand","establishment,food,point_of_interest,restaurant,tourist_attraction",4.6,386.0,+64 9 372 6884,http://www.temotu.co.nz/,True,grid_classic_tourist_attraction,tourist attraction
ChIJ61T-tuLIcm0RBhZzt7dAJ5U,Stonyridge Vineyard,-36.7969391,175.0660091,"80 Onetangi Road, Waiheke Island 1971, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.3,1451.0,+64 9 372 8822,http://www.stonyridge.com/,True,grid_classic_tourist_attraction,restaurant
ChIJZ1V0eP3Icm0RKOsvVfLqQXE,Waiheke Island Brewery,-36.8005027,175.0650259,"82 Onetangi Road, Onetangi, Auckland 1971, New Zealand","bar,establishment,food,liquor_store,point_of_interest,restaurant,store",4.7,37.0,+64 9 372 3434,https://wildestate.co.nz/drink/waiheke-island-brewery,True,grid_classic_tourist_attraction,restaurant
ChIJcYLggv3Icm0R1oCakxIQ6sA,Wild Estate - The Untamed Winery,-36.801094,175.065476,"82 Onetangi Road, Waiheke Island 1971, New Zealand","establishment,food,point_of_interest,restaurant,tourist_attraction",4.4,494.0,+64 9 372 3434,https://www.wildestate.co.nz/,True,grid_classic_tourist_attraction,tourist attraction
ChIJse32XODIcm0RtZ_9JynOP_A,Casita Miro,-36.7889828,175.0671422,"3 Brown Road, Waiheke, Auckland 1081, New Zealand","establishment,food,liquor_store,point_of_interest,restaurant,store",4.6,545.0,+64 9 372 7854,https://www.casitamiro.co.nz/?utm_source=waiheke&utm_medium=googleplaces,True,grid_classic_tourist_attraction,restaurant
ChIJN4M27_zIcm0RDkJHxmBp5Nc,Tantalus Estate,-36.799618,175.068343,"70/72 Onetangi Road, Onetangi, Waiheke Island 1971, New Zealand","establishment,food,point_of_interest,restaurant,tourist_attraction",4.6,560.0,+64 9 372 2625,http://www.tantalus.co.nz/,True,grid_classic_tourist_attraction,tourist attraction
ChIJ48uhJdTJcm0RjAVCtfQWJuI,Indy's Curry Pot,-36.795825,175.0560415,"18 Erua Road, Ostend, Auckland 1081, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",5.0,107.0,+64 21 224 2100,https://indyscurrypot.co.nz/,False,grid_classic_tourist_attraction,restaurant
ChIJHbzdbBrJcm0R37g8HaLZZ9Q,Frankies Kitchen,-36.7938806,175.055358,"33 Tahi Road, Ostend, Waiheke Island 1081, New Zealand","establishment,food,point_of_interest,restaurant",,,,,False,grid_classic_tourist_attraction,restaurant
ChIJcbMJqhHJcm0RcQUA4e_sxLA,Carpark Cafe & Bar Waiheke,-36.794494,175.0518799,"102/4 Ostend Road, Ostend, Waiheke Island 1081, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.6,200.0,+64 9 372 7788,,True,grid_classic_tourist_attraction,restaurant
ChIJ2VOmGajJcm0RytG_w1ZP2bg,"The Heke Kitchen, Brewery & Distillery",-36.7994287,175.0730749,"64 Onetangi Road, Onetangi, Waiheke Island 1971, New Zealand","establishment,food,point_of_interest,restaurant",4.8,679.0,+64 9 372 0020,http://www.theheke.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJu03tRhLJcm0RmobumVwZ3vM,Sing Tao Chinese Takeaways,-36.7957149,175.0478507,"32 Belgium Street, Ostend, Waiheke Island 1081, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,156.0,+64 9 372 6881,,True,grid_classic_tourist_attraction,restaurant
ChIJv3PHB-3Jcm0RedLV2VdWOD8,La Dolce Vita,-36.7956931,175.0475391,"30 Belgium Street, Ostend, Waiheke Island 1081, New Zealand","cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.9,217.0,+64 9 558 4102,http://www.ladolcevita.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJHT-nmQzJcm0RzB2MiPf8AZY,Onetangi Takeaway,-36.7920767,175.0796973,"24 Onetangi Road, Onetangi, Auckland 1081, New Zealand","establishment,food,point_of_interest,restaurant",4.3,25.0,+64 9 372 2807,https://www.facebook.com/onetangi.takeaway,True,grid_classic_tourist_attraction,restaurant
ChIJL3NdeurIcm0R56WH8xtbL9k,Charlie Farley's,-36.7881454,175.0829488,"21 The Strand, Onetangi, Auckland 1081, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.2,1953.0,+64 9 372 4106,http://www.charliefarleys.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJyzYi6WTJcm0RWb04senmGbw,Three Seven Two,-36.7881443,175.0828524,"21 The Strand, Onetangi, Auckland 1081, New Zealand","establishment,food,point_of_interest,restaurant",4.6,519.0,+64 9 372 8846,https://www.facebook.com/Three-Seven-Two-244820356348753/,True,grid_classic_tourist_attraction,restaurant
ChIJMznEOYTJcm0RMcb4_sfYfik,Ki Māha Restaurant Waiheke Island,-36.7882489,175.0814617,"1 Fourth Avenue, Onetangi Beach, Waiheke Island 1081, New Zealand","establishment,food,point_of_interest,restaurant",4.3,802.0,+64 9 372 2565,https://kimaha.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJ6RCAaFrJcm0RIkY8UeKI_vI,Beach Store,-36.7882489,175.0814617,"1 Fourth Avenue, Onetangi, Waiheke Island 1081, New Zealand","cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.4,67.0,,http://beachstorewaiheke.com/,True,grid_classic_tourist_attraction,restaurant
ChIJ69DkN7gTDW0RgG3DcxMIJHA,Settlers Country Manor,-36.7644414,174.491907,"81 Waimauku Station Road, Waimauku 0812, New Zealand","establishment,food,point_of_interest,restaurant",4.5,643.0,+64 9 411 7809,http://settlerscountrymanor.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJSfk2zLsTDW0RbTCN4lCvRs4,Asia Street,-36.7696406,174.4928704,"895 State Highway 16, Waimauku 0812, New Zealand","establishment,food,point_of_interest,restaurant",,,,https://asiastreet.framer.website/,True,grid_classic_tourist_attraction,restaurant
ChIJnT1JD2ETDW0R88kccmwyTLw,Fire n slice waimauku,-36.7688066,174.492765,"2a Waimauku Station Road, Waimauku 0812, New Zealand","establishment,food,point_of_interest,restaurant",4.5,29.0,+64 9 947 4200,https://firenslicewaimauku.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJnb79kMsTDW0RoogB5t3v3cw,Sen Doe Thai Malay Restaurant,-36.76763400000001,174.4942138,"c11/7B Factory Road, Waimauku 0812, New Zealand","establishment,food,point_of_interest,restaurant",4.4,63.0,+64 9 411 8889,http://www.sendoethai.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJe25Kr7kTDW0RkA7tCspRqLY,FULL MOON EATERY,-36.7676033,174.4940629,"16/10 Factory Road, Waimauku 1812, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.2,421.0,+64 27 681 6888,,True,grid_classic_tourist_attraction,restaurant
ChIJf3Y6F7cTDW0RA22iZI7pUPg,Game Keepers Restaurant at Settlers Country Manor,-36.7644835,174.4919122,"81 Waimauku Station Road, Waimauku 0812, New Zealand","establishment,food,point_of_interest,restaurant",4.7,161.0,+64 9 411 7809,https://www.settlerscountrymanor.co.nz/restaurants-auckland.html,True,grid_classic_tourist_attraction,restaurant
ChIJjZceP1IUDW0RhLMn9rdGLBA,Curry Leaf Indian Restaurant,-36.772949,174.550109,"250B Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.2,221.0,+64 9 412 9218,https://www.curryleafrestaurants.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJe28ZXEIUDW0RWH5OoLOqNbg,The Gallery Japanese & Cafe,-36.7726079,174.5444763,"8/329a Main Road, Kumeū 0810, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.7,165.0,+64 9 412 8983,https://www.thegalleryjapaneseandcafe.com/,True,grid_classic_tourist_attraction,restaurant
ChIJUfcztEMUDW0R3FXeM76w0Zw,Tandoori Bar and Eatery,-36.7717331,174.5460197,"3 Matua Road, Kumeu, Huapai 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.5,306.0,+64 9 412 9500,https://tandooribareatery.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJQ239t0MUDW0R7j61ay8eR8A,The Food Vault,-36.771637,174.546386,"0810 8/10 Matua Road, Huapai, Kumeū 0810, New Zealand","cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.5,317.0,+64 9 412 5085,http://www.thefoodvault.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJX5TmAUUUDW0RWEN3Khz3rd8,Subway,-36.77335619999999,174.5512233,"Unit B7/190 Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.1,181.0,+64 9 412 8761,https://www.subway.com/en-NZ/FindAStore,True,grid_classic_tourist_attraction,restaurant
ChIJHaVIfkQUDW0RXWOYV8BqYPs,Huapai Tavern,-36.7727554,174.5468026,"319 State Highway 16, Huapai 0810, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.5,784.0,+64 9 412 9851,http://www.huapaitavern.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJc1RaBG4UDW0R5k86I3AWSmA,Blue Chip Takeaways,-36.7725635,174.5445511,"329A Main Road, Huapai 0891, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,304.0,+64 9 412 7671,https://bluechiptakeaways.tuckerfox.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJH9g3eQAVDW0R3GygXQC00Ok,McDonald's Kumeu,-36.7719343,174.5450745,"332 Main Road, Huapai, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",2.5,206.0,+64 9 956 7575,https://mcdonalds.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJ--vYZXQVDW0R7aXJN3A2Aq4,Huapai Roast meal,-36.77212919999999,174.545698,"Shop 2/330 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,67.0,+64 9 412 2015,,True,grid_classic_tourist_attraction,restaurant
ChIJUWwDwd4VDW0RYW_ydKl9u6U,Bombay Delights Indian & Fusion Cuisine,-36.7721976,174.5458481,"326 Main Road, Huapai 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,111.0,+64 9 217 9679,https://bombaydelights.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJRYVArUMUDW0RtGZCMY9Lhqw,Clay Oven Artisan Pizzas & Free Range Turkish Kebabs,-36.7721861,174.545846,"4/326 Main Road, Huapai 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,63.0,+64 9 217 9679,,True,grid_classic_tourist_attraction,restaurant
ChIJsSp-epIVDW0RZLX9Enb9ny4,Captain Chicken Huapai Takeaway,-36.7722989,174.5459362,"New Zealand, Kumeū, State Hwy 16, NZ邮政编码: 0810","establishment,food,point_of_interest,restaurant",4.3,99.0,+64 9 412 8337,,True,grid_classic_tourist_attraction,restaurant
ChIJSxjxU0IUDW0RJ21BuRXAnPs,Domino's Pizza Kumeu,-36.7727139,174.5462413,"Tenancy B3, Ground Floor/321a - 323 Main Road, Huapai 0810, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.1,334.0,+64 9 951 4044,https://www.dominos.co.nz/store/nz-kumeu-98619?utm_source=google&utm_medium=places-organic&utm_campaign=yext&utm_content=googleURL,True,grid_classic_tourist_attraction,restaurant
ChIJd1GV_QoVDW0R9BMaB9fRwFU,Kumeu Fisheries,-36.772682,174.5463305,"321A Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,203.0,+64 9 412 2186,https://h5.yugu.co.nz/member/orderFood?id=7204&desktop=,True,grid_classic_tourist_attraction,restaurant
ChIJASn2Py0VDW0Rtwhj5ojuUcU,Hapunan,-36.77222640000001,174.5466707,"316 Main Road, Huapai, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.9,298.0,+64 210 919 7050,http://www.hapunan.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJba5lUswVDW0R5Y4GIf8uwsc,Sushi 314,-36.7722214,174.5467207,"314 Main Road, Kumeu, Huapai 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.7,41.0,+64 9 412 5122,,True,grid_classic_tourist_attraction,restaurant
ChIJbd4fvUMUDW0RFbq-KBFN8vQ,Tai Yuen Takeaways,-36.7721896,174.5469674,"306 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.8,146.0,+64 9 412 8835,,True,grid_classic_tourist_attraction,restaurant
ChIJ7-K1ebkVDW0RRxcjqO_ky-8,Hell Pizza Kumeu,-36.7721725,174.5471056,"10/302 Main Rd Huapai, Huapai, Kumeu 0810, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.1,130.0,+64 9 412 2935,https://hellpizza.com/,True,grid_classic_tourist_attraction,restaurant
ChIJbaKz9EQUDW0R3dz13uzcSf0,Bakehouse Cafe Kumeu. Most popular Bakery and Coffee in Kumeu,-36.7730752,174.5498903,"250 State Highway 16, Kumeū 0810, New Zealand","bakery,cafe,establishment,food,point_of_interest,restaurant,store",4.3,399.0,+64 9 412 7429,,True,grid_classic_tourist_attraction,restaurant
ChIJjxYmYEoVDW0RlGB0xXaoB3s,Aiko Sushi - New World Kumeu,-36.7749394,174.5542946,"108 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",5.0,8.0,+64 9 412 7044,https://www.aikosushi.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJJyre1U8UDW0RSCwMAvCMJLg,Golden Silk Thai Restaurant Kumeu Branch,-36.7758435,174.5562703,"2a/88 Main Road, Kumeu, Rodney 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.3,296.0,+64 9 412 2454,http://www.goldensilk.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJAd9z3gkVDW0R1IUyRa8dUDE,Soljans Estate Winery,-36.78852000000001,174.5784854,"366 State Highway 16, Kumeū 0892, New Zealand","establishment,food,point_of_interest,restaurant",4.4,372.0,+64 9 412 5858,http://www.soljans.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJk91uIVIUDW0Ryjx9d03yWLE,Charcoal Chicken and Burger,-36.7777795,174.5591788,"45 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,157.0,+64 9 412 5406,,True,grid_classic_tourist_attraction,restaurant
ChIJEaF5-1EUDW0RBNZ_kRjW_gA,The Hive Bar & Restaurant,-36.7766606,174.5582432,"64 Main Road, Kumeū 0810, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.3,611.0,+64 9 412 6447,http://www.thehivekumeu.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJsZjc5EQUDW0RnUvG24c_wpw,Pizzeria Venezia - Zacs Pizza,-36.7762022,174.5566144,"84 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.5,311.0,+64 9 412 9050,http://www.zacspizzeria.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJg8nRw5oVDW0R2eHzgU3TxpY,Morepork BBQ Kumeu,-36.7777124,174.5606372,"40 Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.6,1122.0,+64 9 412 5993,http://www.moreporkbbq.com/,True,grid_classic_tourist_attraction,restaurant
ChIJsQAqFlIUDW0RmeMJjvwHYmU,Kebab Station,-36.7774791,174.5598084,"2/42 Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.5,296.0,+64 9 412 6030,,True,grid_classic_tourist_attraction,restaurant
ChIJwywRPVIUDW0RYLAc9ANKkzI,Sangam Indian Restaurant,-36.7777754,174.5593419,"3/45 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.6,302.0,+64 9 412 8396,http://sangam.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJLxLSLbcVDW0RCpc8PHBjRUA,Pizza Hut,-36.7764349,174.5573778,"76 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.9,223.0,+64 800 838 383,https://www.pizzahut.co.nz/home?utm_source=organic&utm_medium=google-my-business&utm_campaign=5856,True,grid_classic_tourist_attraction,restaurant
ChIJx7vG9VEUDW0R8mP1IcNC_ew,Goodview Takeaways,-36.776301,174.557068,"80 Main Road, Kumeū 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,73.0,+64 9 412 8580,,True,grid_classic_tourist_attraction,restaurant
ChIJ7UfR1VEUDW0RSugGPYc5EPA,Mrs Sushi,-36.7761942,174.5566168,"84 Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.2,37.0,+64 9 412 5188,,True,grid_classic_tourist_attraction,restaurant
ChIJaYecKlAUDW0R-0VxtHpwt1c,Kumeu Seafood Bar & Takeaways,-36.7760246,174.55634,"86C Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",4.0,167.0,+64 9 412 8127,,True,grid_classic_tourist_attraction,restaurant
ChIJNeRB1E8UDW0RCsBK-ozwSyY,Pedro's Roast,-36.7757492,174.5560826,"88B Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",3.8,28.0,+64 9 412 2427,https://www.pedros.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJG-DILlYVDW0RrUWbQnJh1RQ,Shahi Flavours Indian,-36.7753829,174.5553131,"1 Putaki Drive, Kumeu, Auckland 0810, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,360.0,+64 9 600 3377,https://shahiflavours.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJowGAOQoVDW0RCwbAC3SNen8,Burger King Kumeu,-36.7753372,174.5550384,"104 Main Road, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant",3.2,289.0,+64 9 250 4157,https://www.burgerking.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJ2zdR5VJBDW0RpMMVtmtrGwg,French Kiss Creperie,-36.764495,174.5522145,"2 Verdot Close, Kumeu, Kumeū 0810, New Zealand","establishment,food,point_of_interest,restaurant,store",4.5,18.0,+33 6 33 73 23 29,,False,grid_classic_tourist_attraction,restaurant
ChIJ746ZNAAVDW0RbNML4Yjr3NQ,Sky Coffee,-36.7819661,174.5840349,"1352 Coatesville Riverhead Highway, Kumeū 0892, New Zealand","establishment,food,point_of_interest,restaurant",5.0,6.0,,,True,grid_classic_tourist_attraction,restaurant
ChIJkVwf1ZQVDW0RB4UBzVb9nsA,Hallertau Brewery,-36.7668414,174.5878681,"1171 Coatesville Riverhead Highway, Auckland 0892, New Zealand","bar,establishment,food,liquor_store,meal_takeaway,point_of_interest,restaurant,store",4.4,1437.0,+64 9 412 5555,http://www.hallertau.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJezJDS_AVDW0ROm_OHcrWTFI,The Riverhead,-36.759262,174.59781,"33 York Terrace, Riverhead 0820, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.3,2911.0,+64 9 412 8902,http://www.theriverhead.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJazUePuE_DW0RN6UQuT_Emfg,The Landing Restaurant at The Riverhead,-36.7592867,174.5977414,"33 York Terrace, Riverhead 0820, New Zealand","establishment,food,point_of_interest,restaurant",4.4,54.0,+64 9 412 8902,http://www.theriverhead.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJfe9PG6w_DW0RtpZ8LElei60,Puriri Cafe & Eatery,-36.78084820000001,174.6368244,"1 Puriri Road, Whenuapai, Auckland 0618, New Zealand","cafe,establishment,food,point_of_interest,restaurant,store",4.8,248.0,+64 9 416 0040,https://www.puriri.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJSx4NicE-DW0Ry3Kezpsn8YI,The Malt,-36.775469,174.6703069,"10 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand","bar,establishment,food,point_of_interest,restaurant",4.4,700.0,+64 9 413 8651,http://www.themalt.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJ39jqisE-DW0RkpLXz4wSyWQ,The Red Fort Indian Restaurant & Bar,-36.775658,174.6699293,"8 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant,store",4.1,181.0,+64 9 413 5333,https://www.ordermeal.co.nz/the-red-fort-indian-restaurant/,True,grid_classic_tourist_attraction,restaurant
ChIJI8w0hq4_DW0Rr4NQzqsjvDM,The Red Fort Fried Chicken & Burger,-36.775665,174.669881,"8 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.0,2.0,+64 9 413 5333,https://www.ordermeal.co.nz/trf-fried-chicken,True,grid_classic_tourist_attraction,restaurant
ChIJnRV0icE-DW0RQgpocKv2TiU,Fishes Takeaways,-36.7755222,174.6701659,"10 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,95.0,+64 9 413 9870,,True,grid_classic_tourist_attraction,restaurant
ChIJR5L-Ukc5DW0RAiP85QM0nKU,Thai Thai Takeaway,-36.7715437,174.7052874,"76 Bayview Road, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",4.1,156.0,+64 9 443 0794,,True,grid_classic_tourist_attraction,restaurant
ChIJlfsYyFo5DW0RKcLVSagqnIw,Raja Bojun North Shore,-36.7799369,174.7071888,"126 Manuka Road, Bayview, Auckland 0629, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",,,+64 27 564 0768,https://rajabojun.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJi2CjnQk5DW0RRTkVy_gVrvw,The Chip Basket,-36.7794288,174.7290928,"3/112 Chivalry Road, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",4.5,276.0,+64 9 444 6042,,True,grid_classic_tourist_attraction,restaurant
ChIJ0c1z1J45DW0RaEPg8zOeJbw,Valentines North Shore,-36.7708611,174.7369065,"180 Wairau Road, Glenfield, Auckland 0627, New Zealand","establishment,food,point_of_interest,restaurant",4.0,1491.0,+64 9 444 5150,http://www.valentines.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJNywf0g85DW0RYyi1dH-B8s0,BurgerFuel Glenfield,-36.781199,174.721546,"407 Glenfield Road, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",4.6,1777.0,+64 9 444 0118,https://www.burgerfuel.co.nz/nz,True,grid_classic_tourist_attraction,restaurant
ChIJx095TJs5DW0R_pA6vivv9hY,Narita Restaurant,-36.7627673,174.7375334,"31C Link Drive, Wairau Valley, Auckland 0627, New Zealand","establishment,food,point_of_interest,restaurant",3.7,329.0,+64 9 444 0084,http://narita.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJG7-QTJo5DW0Ru5VxoLZpLrk,Denny's Wairau Park,-36.7667678,174.7394028,"11C Link Drive, Wairau Park, North Shore 0627, New Zealand","establishment,food,point_of_interest,restaurant",3.5,1818.0,+64 9 443 8359,https://www.dennys.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJD0JiKZk5DW0RdBfc9_hFcT0,HELL Pizza,-36.7701487,174.7365189,"170 Wairau Road, Wairau Valley, Auckland 0627, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.0,238.0,+64 9 444 3666,https://hellpizza.com/,True,grid_classic_tourist_attraction,restaurant
ChIJmeF6KRA5DW0R8IeXtiGuCeo,McDonald's Glenfield,-36.781605,174.7206551,"Cnr Glenfield &, Kaipatiki Road, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",3.3,2131.0,+64 9 442 0195,https://mcdonalds.co.nz/find-us/restaurants?utm_source=organic&utm_medium=google-my-business,True,grid_classic_tourist_attraction,restaurant
ChIJYe_ip5s5DW0R_K-aUdDik0A,Star Cafe Seafood Restaurant 別不同,-36.7655425,174.7388685,"13A Link Drive, Wairau Valley, Auckland 0627, New Zealand","establishment,food,point_of_interest,restaurant",4.0,876.0,+64 9 443 6898,,True,grid_classic_tourist_attraction,restaurant
ChIJAbWiHhA5DW0RlFomuXrXGyo,Katsubi Glenfield,-36.7824384,174.7225806,"Westfield Shopping Centre 385 Glenfield Road, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",3.6,54.0,,https://www.order.katsubi.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJM8TgEQ85DW0RdaU80ZKO6_A,KFC Glenfield,-36.7819101,174.7222954,"403 Glenfield Road, Glenfield, Auckland 0629, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.3,484.0,+64 9 441 6681,https://kfc.co.nz/?utm_source=organic&utm_medium=google-my-business&utm_campaign=5570,True,grid_classic_tourist_attraction,restaurant
ChIJYa-R-ac5DW0ReKbOnRWES0Q,Gem of India,-36.7834078,174.7318334,"25 Chartwell Avenue, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",4.1,321.0,+64 9 440 9944,https://gemofindia.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJ1Uhp1Zg5DW0RpmtzOl8kg1U,Spice Cuisine,-36.77076,174.7367526,"5/170 Wairau Road, Wairau Valley, Auckland 0627, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.9,194.0,+64 9 442 5236,https://www.spicecuisinewairau.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJpwmMKZk5DW0RIros95ecQAM,Pizza Hut,-36.7704068,174.736809,"168H Wairau Road, Glenfield, Auckland 0627, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.6,407.0,+64 9 444 2565,https://www.pizzahut.co.nz/home?utm_source=organic&utm_medium=google-my-business&utm_campaign=5803,True,grid_classic_tourist_attraction,restaurant
ChIJu2Q98Ls5DW0RsgTL0fm_BL4,Nando's Wairau,-36.7705316,174.7369738,"3/170 Wairau Road, Glenfield, Auckland 0627, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.9,1073.0,,https://www.nandos.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_term=NANDOSWAIR,True,grid_classic_tourist_attraction,restaurant
ChIJhahaLpk5DW0RE1PBNsBbsx0,Burger Wisconsin Wairau,-36.7701951,174.7365459,"170 Wairau Road, Wairau Valley, Auckland 0627, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.2,247.0,+64 9 444 7319,http://www.burgerwisconsin.co.nz/,True,grid_classic_tourist_attraction,restaurant
ChIJAST66A85DW0RsHsXlu2qoXU,Pita Pit Glenfield Mall,-36.7819337,174.7223642,"Level 3 Westfield Mall 40-48 Cnr Glenfield Rd &, Downing Street, Glenfield, Auckland 0629, New Zealand","establishment,food,point_of_interest,restaurant",3.9,57.0,+64 9 441 2430,https://www.pitapit.co.nz/menu?location=Glenfield+mall&utm_source=google&utm_medium=GBP,True,grid_classic_tourist_attraction,restaurant
