place_id,author_name,rating,text,time,relative_time,language,review_id
ChIJ8xdByShLDW0RRGg8W_jVlBE,Al Grant,5,Very nice people,1547282313,6 years ago,en,f14d105b6ddaddc75fe92367
ChIJ8xdByShLDW0RRGg8W_jVlBE,Joy wong,4,"Warm salty or sweet pancakes are delicious, we recommend the bacon and green onion pancakes and green tea coffee",1657492028,3 years ago,en-US,8cbf3637fea224c5a3d3f8ec
ChIJ8xdByShLDW0RRGg8W_jVlBE,Tyler Davis,5,,1694713361,a year ago,,ddd4470b321b9e95e9ae73ab
ChIJQe2yyChLDW0Rm11YXpL2smw,Glen Hill-Willis,5,"Great collection of boutique shops, just off Picton Street.",1706154154,a year ago,en,9940798e6abc79fd4288f7ea
ChIJQe2yyChLDW0Rm11YXpL2smw,Rob Finn,4,"Good variety of shops  from florists, barbers, 2nd hand goods, key cutting and more. Always a bargain to find and the hobby shop is fantastic for buttons an sewing, knitting and handcrafts.
We're so lucky to have these shops!",1664849498,2 years ago,en,eebc44d40693b2b9c0a9ba8a
ChIJQe2yyChLDW0Rm11YXpL2smw,Mathilde Noordzij,4,"Cute little corner of Howick as a walk through from the carpark to the main shopping street. A couple of very good op shops, Salvation Army, Hospice and a more boutique one from the ME/CFS support organisation, with some neat artwork and good clothing, also a cute little cafe with a real community feel.
There is a community piano, if you’re feeling particularly musical, a key cutting and engraving shop and an emporium for the crafters under us. Plenty of parking and lots of great coffee and food places in the Main Street.",1660265817,3 years ago,en,7ef434e53ac3e2158fa9be5e
ChIJQe2yyChLDW0Rm11YXpL2smw,Kerin Gedge,5,To get from the car park to Picton St this is a wonderful short cut.,1737440292,6 months ago,en,93a8cff98c59c65627839dc9
ChIJQe2yyChLDW0Rm11YXpL2smw,Esmay Selwyn,5,I always go to Howick Men's hair dressers for a haircut.  Marie cuts my hair and she is always worth the trip over.  Makes a lovely job and great service thanks Marie,1605939830,4 years ago,en,3a4d6bd1a5eb97bad00e1d93
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Shannon Inu,5,"Been using this laundromat for years.  Good owners, great service & very efficient. Take my washing nowhere else. 💯👍",1719537980,a year ago,en,9ceea365d94f0513422aaa5b
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Fred Ulberg,5,"Awesome  people  there
Very helpful",1749597077,2 months ago,en,37b509fb8f560d0c570d4fe9
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Hana Reihana,1,Not very good at this laundry mat my daughter in law dropped the power on the floor she sweep it up owner said to put it in our washing will not be coming back here again,1665792863,2 years ago,en,a1538e7d4b5eb32047107028
ChIJKxQSwYNqDW0R6vnHmNwuWjM,LJ,1,"Complete and utter rip off.
Consumers beware these owners will cut corners they charged 30 dollars and wen we got home we found half our clothing was still wet. Never again. They over charge and they did it more then once.",1524961966,7 years ago,en,22fc3ca77f8c689fafe8c739
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Tauai Eka,5,I have been using this laundromat for years wonderful friendly owners..,1666555740,2 years ago,en,3f58bd302506732741ef5564
ChIJ554ImrNBDW0R910mtUnpvZo,Janet Butler,5,Great place for shopping,1544297479,6 years ago,en,fffc5ad164d751b3b87be6fd
ChIJ554ImrNBDW0R910mtUnpvZo,Maria BRADY,4,Great shops under one roof,1563472246,6 years ago,en,4bb28763c3dd42243bda8a9e
ChIJ554ImrNBDW0R910mtUnpvZo,Janet Butler,5,Great place and great for families,1547189865,6 years ago,en,5e1e16978b9a74b7ee463885
ChIJ554ImrNBDW0R910mtUnpvZo,GABS SHALLOM,4,,1578897895,5 years ago,,6c08210b66e5ca9dff38b1b3
ChIJ554ImrNBDW0R910mtUnpvZo,Mark Lee,4,,1578737452,5 years ago,,f2ca2dd5a383fd077fef4ec7
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Reuben Simpson,5,A small range of food places and general shops.,1703722370,a year ago,en,6c332c0053244668bee312e5
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Dexter Repolona,5,Awesome service 👍,1741429800,5 months ago,en,46de17ab30cd51bc0314e08c
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Aleena WeiWei Solepa Avanytele,5,💛💛💛💛💛💛,1717695456,a year ago,en,92d643e0298e2324ed40969e
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Rosco,2,,1753328840,2 weeks ago,,b26f7adeaf0ae9a98d3a319f
ChIJBcQuN-RHDW0RxwfUEI_qJSQ,ly lee,5,very nice!,1687221752,2 years ago,en,ef90b377e4dabb8efeb2e5ff
ChIJBcQuN-RHDW0RxwfUEI_qJSQ,Morris Meng,2,,1642235271,3 years ago,,9364865f605d86775b935eb9
ChIJYTjpMjxHDW0R8UWGXlYMB58,Alex Tjahjana,3,"Plenty of car park, though some of their traffic management is a bit confusing. The building is a bit dated, and visitor traffic is a bit low. Have a chinese souvenir shops, a supermarket, a fish shop, and a chinese restaurant inside.",1550617243,6 years ago,en,f9de1645bdf977fd4e45341c
ChIJYTjpMjxHDW0R8UWGXlYMB58,Jason dc,3,Mostly caters for Chinese,1613699220,4 years ago,en,2b00e271fb021bf1806a23c1
ChIJYTjpMjxHDW0R8UWGXlYMB58,Ioane Taulauniu,5,,1746916003,3 months ago,,effff5ce6d25fb8663ae9bf6
ChIJYTjpMjxHDW0R8UWGXlYMB58,Itallo Feitoza,5,,1736231376,7 months ago,,bd7835d154642c64816f7db1
ChIJYTjpMjxHDW0R8UWGXlYMB58,Mary Grace Marimla,5,,1713856306,a year ago,,3b42030007987a7a912df4b4
ChIJp68umiJHDW0RF-FZMeTYA2E,Joanna Wood,4,A great op shop in this arcade. A post shop. A couple of $2 shops. Mud Pie Deli Cafe on the corner of arcade. Short cut through to Countdown.,1747394396,2 months ago,en,e1dfca96fe09572c65bda348
ChIJp68umiJHDW0RF-FZMeTYA2E,Matilda “MAH” Hall,5,Love my local mall has what I need to get from there & do.,1748405882,2 months ago,en,b424262a3f4539cd7f1c03c8
ChIJp68umiJHDW0RF-FZMeTYA2E,b marsh,1,"Please the Mall and All shop frontages etc really need a good wash and scrub!!!
Who is in charge of this??",1743197116,4 months ago,en,5ca305070ee2e4128922b48b
ChIJp68umiJHDW0RF-FZMeTYA2E,Mary Dawson,1,"Shocking condition, rubbish bags at entrances, broken signage, dirty tiles, tenants demoralized and closing down. Noone seems to be able to make the owner accountable.  Local board not able to make much difference.",1730686476,9 months ago,en,72fa757f5b7c59c370890e04
ChIJp68umiJHDW0RF-FZMeTYA2E,Alan Singam,2,Old and lots of homeless people. Need LED lights to brighten up the place and coat of paint,1740881254,5 months ago,en,77f91d7fbecb4238d40d95db
ChIJYwgJvSJHDW0RrFLcg0L2HTk,KTC Yeung,5,"Regular visit to this shop.  The owner lady is nice and kind, always help to look for the things I need.  Products are cheap and in good quality, if somethings went wrong she's always happy to have an exchange.",1611545207,4 years ago,en,41d14041e0d72a85bec41463
ChIJYwgJvSJHDW0RrFLcg0L2HTk,Katherine Lee,5,The shop is organised and the workers are welcoming. Good customer service. The prices are very good too.,1613121264,4 years ago,en,fb71315e8fa526a4437b8471
ChIJYwgJvSJHDW0RrFLcg0L2HTk,yunyue fang,5,Children like the toys here. I can alway find small items I need. The Owner is Very friendly.,1619046010,4 years ago,en,b185f3fadde4e691cfb057e9
ChIJYwgJvSJHDW0RrFLcg0L2HTk,An Nguyen,5,many things in need can be found here at very good price,1614766684,4 years ago,en,c8a0a0f68df9b2da444a065c
ChIJYwgJvSJHDW0RrFLcg0L2HTk,Paul Larsen,1,Very rude and unhelpful owner. Avoid.,1655519374,3 years ago,en,0107f3f4c9e1ef1ec3890435
ChIJSYbn6khHDW0RBg4L_kF-EPc,Himani Singh,5,Found this lovely dress from pagani really like it. They always have fashionable and stylish dresses for every occasion.,1752533311,a month ago,en,1291e310ae4dbe9c2a0cc5fa
ChIJSYbn6khHDW0RBg4L_kF-EPc,Karen Young,3,"Absolutely pathetic not to have a decent bag, not three dollar ones when you buy a nice dress. Unacceptable!!",1738120756,6 months ago,en,2b3b8a297855964340043c40
ChIJSYbn6khHDW0RBg4L_kF-EPc,Jasmine Prajapati,1,Worst shopping experience ever the lady there was playing musics in such a loud volume nobody wanted to stay in the store for a minute not helpful at all,1731388671,9 months ago,en,07f74052d6bf8fca16040811
ChIJSYbn6khHDW0RBg4L_kF-EPc,Antz,5,Service is outstanding,1734777820,7 months ago,en,c1aabf47cc0e509183a6833a
ChIJLb-Yz05GDW0R7s0wrgtnxWc,Terina lee,5,It was a very pleasant shopping experience!,1738980273,6 months ago,en,4b303a9c1f5a67f0b370ad65
ChIJLb-Yz05GDW0R7s0wrgtnxWc,c m,3,not the same price with other health element store nor the price on health element website.,1526374026,7 years ago,en,d99b7d5ba79c4efbf8f5e52d
ChIJLb-Yz05GDW0R7s0wrgtnxWc,Lily,5,nice,1733713274,8 months ago,en,597e81f631b7f3761b4ff592
ChIJLb-Yz05GDW0R7s0wrgtnxWc,boxuan Li,2,"The first day we spent nearly $1,000 (the lady boss had a very good service attitude), but the next day I brought my friends and the staff had a bad attitude, ignored the guests, and gave perfunctory answers to my questions. It was not a very pleasant experience.",1687590655,2 years ago,en-US,dc21311ef617b1901a889f3a
ChIJLb-Yz05GDW0R7s0wrgtnxWc,Jeffrey Qin,5,The price is very favorable and the attitude is also good,1521605194,7 years ago,en-US,d87bf8234724c173e04d6971
ChIJyzQeVndIDW0RnN1XSTkCves,Naiomi Te Maro,4,Plenty of shops' like this suburb very much plentiful stores to look at,1744232668,4 months ago,en,67115d19fea01303bb1f2520
ChIJyzQeVndIDW0RnN1XSTkCves,Landyn Frisby,5,Who would have thought a street would get its own review,1662782836,2 years ago,en,d1b72a73954983cc4f938a35
ChIJyzQeVndIDW0RnN1XSTkCves,Leon Kingsley-Smith,5,,1731533263,9 months ago,,7d4eceec4be378f59a027030
ChIJyzQeVndIDW0RnN1XSTkCves,Zain Ali,3,,1717581712,a year ago,,201b26879f7988d59dccfa45
ChIJyzQeVndIDW0RnN1XSTkCves,Robin Makkar,5,,1701076235,a year ago,,e91f6609af6262bfa731bfe8
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Nesh khalifa,5,"Big shopping center. It has restaurants, warehouses and shops. Heaps of carparks here. Looks nice and clean the place. Well maintain. The parking got electric charging station and bike locks stand. Got a public toilets. Small playground for kids. Keep it clean and tidy.",1720391573,a year ago,en,ab86863febb26d161af721cc
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Maria Robertson,4,"Lots of good shops, especially food 4 you. Parking can be a pain when it's busy.",1744182477,4 months ago,en,e6592754022b9a459faccc54
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Benedict Uy,4,"A nice series of shops located on one end of Lunn Ave. They have plenty of dining options as well as shopping and groceries. Most of the food places are on the McDonald end of the area.
There is plenty of parking and quite easy to get out of since there is a set of stoplights by McDonalds.",1701846530,a year ago,en,1bd5d65c1a082f9dc1c297a1
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Pranesh Chand,5,"Heaps of shops around.
Very clean carpark.
Heaps of parking .
Toilet looks nice and shine ✨️",1687304122,2 years ago,en,625e405f40c4e7d35d89a6ae
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Jackson Whitham,5,"Great access, plenty of parks. A great new addition to the neighbourhood",1589499492,5 years ago,en,044b3d0fe7ef1168da3ce636
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,MG,4,Very quiet place with plenty of parking. There are few good restaurants and wine shop. There is bakery called Gateau which sells cakes and pastries!This bakery is the only one where you can find less sugar pastries!,1714372123,a year ago,en,636213b209797b301da3e9e0
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Brenda Parata,5,"The Gateau shop is amazing.   Been there twice and loved both.  No dry sponges here,  they taste as good as they look.",1716507185,a year ago,en,f5dc5f6a15ca66b47e76162e
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Raj H,5,"Service, beer and food is ALWAYS GOOD. I dont think I've had a bad experience here, we've had company lunches here on and off since it opened. Beer is fresh, best place to try them. Great pizzas and burgers.",1655375005,3 years ago,en,5152b6581c747dad7b212528
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Dennis Bailey,3,"I liked the  coffee  my partner  didn't   again  nice  pie  ,, I seem to  eat a lot of  pies around the  places I  go",1699389608,a year ago,en,388f0436fbc3f5f360d48299
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Vanessa Stephenson,5,"Big Fish is the best Asian fusion, great parking",1724812163,11 months ago,en,bd97b92735aa0a25d15c0c27
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Bruce Vickers,4,Dropped by this lovely & relatively new small shopping center. Has most of the things required being that far out from Auckland. Facilities are reasonable but could be better.,1750212099,a month ago,en,bc16e73b124c153d7068af54
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Jessica,2,"I went to Pohutukawa shopping center and used the public toilet the other day, there was a guy inside the ladies fixing the ceiling but no sign outside, it made me very uncomfortable, and the toilet smells.",1677296281,2 years ago,en,7fe055d0078527d7c56513b2
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Lynne P Hazelgrave,3,This centre just has the basic shops.,1718014105,a year ago,en,dd379ed11772f4f2f77caa5e
ChIJ04jFZFS1cm0RjCaU6uIWLeo,MG,4,Very quiet shopping Center with few shops,1696737200,a year ago,en,9d3dec915976c28b49887d50
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Mary Wright,4,a good local shopping center,1541542446,6 years ago,en,1adcf7a526e21d3149a92826
ChIJNY3dqEFADW0RTxn_5aUDGYw,Shayne Dodd,2,The checkouts are always full. You are always 4th or 5th in line around 15 mins wait. Not that much variety despite the size of the store. Would improve with self checkouts.,1750746219,a month ago,en,64d1089db819f154058277ad
ChIJNY3dqEFADW0RTxn_5aUDGYw,Ed Heineke,4,The only problem is only one toilet for customers. Management has been advised numerous times that this is not good enough with so many customers using the store but clearly is being ignored. Apart from that a great store.,1745039766,3 months ago,en,9a5eee66739b9c7a674fe416
ChIJNY3dqEFADW0RTxn_5aUDGYw,Afano Faamoe,5,"I came in to see if Lamb shoulder roast was available but none on display so asked a staff member in Butchery for assistance...I was very impressed seeing the Duty Manager Jack working and organising the displays in the Butchery dept..therefore asking Jack if they had $100 worth of lamb shoulder roast and Yes! he replied so happily and went straight behind the scenes to organize this for me..
I am so very pleased and totally grateful to know that the Butchery Dept is being taken care of by their leader Jack who is the Duty Manager of the entire store..
Great management make great customer experience and satisfaction..
Sending me off with a ""Have a good day"" made me smile...
Big ups and a major Thank you to Jack..
Duty Manager who cares about his customers..
My last experience wasn't a good one in Butchery but totally had a 360degree turn knowing Jack was overseeing this Dept.
Great job!!",1708720803,a year ago,en,624159e538577714dca1b6e3
ChIJNY3dqEFADW0RTxn_5aUDGYw,Nalina Nand,4,"It was the holiday season and a very quiet time . The place was not busy, and we managed to get a few items easily. We love shopping here to get our gardening stuff. There was no one around to assist  us to load some potting mix and compost. They were heavy, but we managed ourselves. The staff at the checkout was friendly.",1703765188,a year ago,en,7ea92ca7a97da163b5fb2f5b
ChIJNY3dqEFADW0RTxn_5aUDGYw,Amy-Grace Rave,5,"Lots of parking ,. And lots of space to walk around and shop. Gets quite busy so the shops welcoming",1752569524,4 weeks ago,en,878f489a8bff6759d2538074
ChIJk70hb-dBDW0RR3em_5UqYxU,Cambull Terrier,4,"Nice little atmospheric cafe! Very busy which is a good sign!
Good selection of food and drinks!",1705798736,a year ago,en,4044ce816019a647e07d4062
ChIJk70hb-dBDW0RR3em_5UqYxU,Kay K C,5,Love this place and the people who work here. Always a good chat. And of course this is amazing for the environment!,1611641915,4 years ago,en,f5c8ac96a28fbfd906b21b72
ChIJk70hb-dBDW0RR3em_5UqYxU,Jessica Verstegen,5,Great services and the team!!,1734327760,8 months ago,en,f9ac6daad233d2745e12dc55
ChIJk70hb-dBDW0RR3em_5UqYxU,Chris Skinner,4,Sugar grill cafe is awesome,1700723040,a year ago,en,b9f8991962ff2757bc44b391
ChIJk70hb-dBDW0RR3em_5UqYxU,Janita Jenni Kira Boulton,5,Nice bread.,1720912394,a year ago,en,5f9dbe45c2b5272fa502c551
ChIJOTBTM-VHDW0RllMMI1xsogo,Vanessa OuYang,5,Very good price. The staff introduced products clearly.,1549448189,6 years ago,en,0b75ca33fdadd69a15be3801
ChIJOTBTM-VHDW0RllMMI1xsogo,Liang Guo (橙子),5,,1557118677,6 years ago,,ad45745facd72c0d00d3a88e
ChIJOTBTM-VHDW0RllMMI1xsogo,Zoey Zhou,5,,1550645889,6 years ago,,90fc4fc60eb2a9731ed8714b
ChIJOTBTM-VHDW0RllMMI1xsogo,Tim Lee,5,,1516164387,7 years ago,,67fbe91042688f953b036af5
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,Edric逸尘,1,"At one counter, a woman who jumped in line analyzed what 5 yuan could buy. Then she would add health products via Alipay, and exchange 4 yuan in cash for suet. Well, I went to another counter. The other counter was just there with his head down and counting things. After a while, a woman came and started chatting. Can I wait for 10 minutes to buy something and no one will care? Four employees in the store have time to analyze what IP address is in the store and then no one can pay for anything? Then I won’t buy your stuff.",1564649123,6 years ago,en-US,926d289bd158a5590d12d79c
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,xin zhong,1,"There was a female clerk there who was so arrogant and had a terrible service attitude! Complaining was completely useless. After purchasing the goods, I had to pack them myself! I will never come again because of this female clerk! Shenghai’s service is much better, and they are not the only one! Bad review!",1503380710,7 years ago,en-US,fcfda18673c70b4d6e93ddcb
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,sissi zhao,4,"You can ask any questions you have. There are more people at night, and there are fewer people working and shopping during the day. If you want to transport it out, it is better to come at night. There are more people packing at night.",1526682371,7 years ago,en-US,70d62ad97f48021563d4dff7
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,Oliver,1,The order placed on the website has not been shipped for 1 month. I am very speechless. I can't find anyone in the customer service. There is no phone number on the website.,1614499663,4 years ago,en-US,0cacc6a5569e7760c9d56b70
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,do la,1,No one cares after placing an order online,1615866034,4 years ago,en-US,b4afc3bf2f8dce47d3b694f7
ChIJyR9n4HZIDW0RM6XyhqE0skc,Fran Hopping,1,"Awful customer service response. No answer to phone or email. Bought a pair of trousers which became damaged within 2 days of purchase which I was told by employee that was due to being put in the washing machine. Trousers had no washing label, let alone stated they were hand wash only. Unprofessional.",1738384499,6 months ago,en,bdcba43e47ac668ba2b423e4
ChIJyR9n4HZIDW0RM6XyhqE0skc,Carmen Gravatt,5,"Best women's fashion store in the country! They always have beautiful prints and timeless styles with an edge. Exceptional customer service with great advice, styling tips and they go out of their way to arrange other sizings etc. if it's not in store.",1618866934,4 years ago,en,18517f901246caa87691236a
ChIJyR9n4HZIDW0RM6XyhqE0skc,mog,5,Newmarket today. K.... was so helpful and I really enjoyed my shop experience. Thankyou,1730971222,9 months ago,en,ab43106d30f24a2779757107
ChIJyR9n4HZIDW0RM6XyhqE0skc,Queenie Xi,5,"Thank you Rebecca went above and beyond , new favourite brand",1738783813,6 months ago,en,af81c883286017bd8151c4cd
ChIJyR9n4HZIDW0RM6XyhqE0skc,Rebecca,4,"Really nice friendly helpful staff that are polite and chatty - the clothing is really nice, picked up a cozy poncho jersey from there and some stylish t-shirts which are nice as they are a bit different.",1514772581,7 years ago,en,90a762e0a93596509bc51bde
ChIJORgfMuVHDW0RhFyKxRWmhs0,Fly Roflmfao,2,"Y'know when all you've got left on your plate is that 2-day old piece of Broccoli, that you've sort of been pushing around your plate, and then decide: ""screw it, I'll eat it"", and then immediately regret it. That's like going here.",1467777236,9 years ago,en,78b9197d9df92456341c4e0e
ChIJORgfMuVHDW0RhFyKxRWmhs0,Damian Torre,1,,1692261543,a year ago,,ba050b746b01b585d1cf5a08
ChIJORgfMuVHDW0RhFyKxRWmhs0,Robyn Moore,4,,1641450891,3 years ago,,8a8b7bea76d329e59142bed4
ChIJORgfMuVHDW0RhFyKxRWmhs0,Aneta Mitchell,5,,1571254166,5 years ago,,f0bcaf0bb803660ff8d60d8d
ChIJORgfMuVHDW0RhFyKxRWmhs0,Anthony Kim,3,,1567699293,5 years ago,,3277033adf1dcf83a15b6e97
ChIJi5nBVjtHDW0R-wlU745uaiU,KIWI 1TKL1,4,Awesome service,1667252022,2 years ago,en,eda71f7f61db388fff78a682
ChIJi5nBVjtHDW0R-wlU745uaiU,Spencer Ting,4,,1735625858,7 months ago,,380092b2b7024e5e9f5d663a
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,Wooden Fishy,5,"I like this yoyoso! It’s hard for me to find Lucky Emma Series but I’m happy to find some here!
The staff is lovelyyy! The place is cool, a perfect sized yoyoso like ones in malls.
I wish to see more restock on the Emma series tho, Some EVILLL gremlin keeps taking the last three of the last Emma boxes when they weren’t touched for weeks when I’ve been the only one buying her 😤 but atlas makes my hunt more fun atleast 🥰
my collection + miku bonus",1732359309,8 months ago,en,93ab30db270184d832adc6d9
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,Muhammad Nadal,3,"Yoyoso its a good shopping place where you can buy many things like key chains, toys, soft toys, cosmetics, massagers, facial, snowballs and more.
Inside yoyoso their is moge tee they serve really good tea, yoghurt drink, fresh/cheese drinks too. Thank you.",1609025943,4 years ago,en,ce852812e317ce9be0fcf450
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,J H C,1,"Dec 2020 - A month ago I gave the store a 5 star review. (see below), now it's Dec 2020, we went for another visit, the store main entrance smelled very strong of urination. They should have cleaned it at start of the day, the smell was so disgusting and it was worse than the public toilet in parks - if you can imagine. Better to go to Yoyosos in the malls such as Newmarket, Glenfield. If you don't believe me, go and check it out for yourself. This is the main reason for 1 star rating compared to 5 star rating a month ago!!
20 Nov 2020: Cool store with unique items. Not quite the $2 dollar shop but nice shop layout with good lighting and neat displays. This particular branch also has basement section. Other stores are in Newmarket Westfield, Glenfield Mall etc. The urination smell is truly unbearable.",1608437780,4 years ago,en,116cd4e6b3d7a49f3ca1ccba
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,Patrick Matias,5,"Thank you guys for reserving my Xiaomi M365 Pro 2 on Saturday 27 March, 2021! Glad your staff helped me out on unboxing and assembling the Xiaomi Pro 2 e-scooter! Bravo! 😁🛴👍",1617250361,4 years ago,en,634ff080f16e89549ba7ee44
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,dave yang,5,"Omg the service is awesome.

Btw they are doing a sale on legos 2023.11.03 friday!

The manageress is awesome to deal with",1698903857,a year ago,en,aa0e1ac8a2a30b5f8c46449d
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Sarah Lutter-Deane,5,"Knowledgeable and engaging staff. Friendly and welcoming. Parnell is such a nice place to shop, eat and experience the arts.",1565337732,6 years ago,en,8af48acbff4f3ed2a21df5ef
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Ivy Neptune,5,Cute decor. Amazing food,1501366830,8 years ago,en,e637a36aef546a770d35ed88
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Gayan Buddika Bandara,5,,1694494500,a year ago,,224e30f865717dc3c2691bf3
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Phillip Wesley-Brown,5,,1534836075,6 years ago,,5874ccce2c7f82a9a98b04be
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Suitsource,5,,1504746135,7 years ago,,b57f19b9445c89b5c093652b
ChIJHRVfoeNJDW0R1J2ptSLSMog,David Koh,4,Cool classy shopping precinct,1584044686,5 years ago,en,81346707d371a46374a72bac
ChIJHRVfoeNJDW0R1J2ptSLSMog,Matthew Chamberlain,5,,1709869048,a year ago,,60599ba76e1d73ce982e34f7
ChIJHRVfoeNJDW0R1J2ptSLSMog,Fredrick Tohilima,4,,1690779576,2 years ago,,e142e282e678e9a3e014e000
ChIJETywp1BJDW0RymAFHTZ7M3U,Parnell Natural Health,5,We've recommended ZILLOPILLOW to many customers and they're feedback has been excellent. Superior Neck Support for Travel. Thanks ZILLOPILLOW,1723174114,a year ago,en,0e31d1b5491cd7bd427f72e6
ChIJsTdv38ZJDW0RdTw4catmaEE,Lynn Riddell,5,Always helpful staff.  Good stock.  Sore immaculate and well laid out.,1716443098,a year ago,en,b9b85337e363267c7a2a1797
ChIJsTdv38ZJDW0RdTw4catmaEE,Stefanie Newick,5,This shop in Eastridge Mall has Everything ! And  nice people.,1721970329,a year ago,en,da1a72f19f321841aa9a8454
ChIJsTdv38ZJDW0RdTw4catmaEE,Neal Prebble,5,A very nice couple operate this business cheerfully and well. Small premises but a good range.,1636402549,3 years ago,en,bb9cc1d26ad77ec7b91bd4a4
ChIJsTdv38ZJDW0RdTw4catmaEE,My San Do,4,Got interesting novelties & summer picnic supplies. Great with seasonal basics too,1639053045,3 years ago,en,df02129d675a55b367d610f9
ChIJsTdv38ZJDW0RdTw4catmaEE,Grant Craig,5,Very helpful staff to find what you need,1719528960,a year ago,en,79bcfef67845ba2e5f2b39c9
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,siona spraggs,5,"Such lovely service! The staff were so kind and really paid attention to detail. My nails were done super quickly and looked exactly like the photo I showed, they turned out perfectly! Will definitely be recommending to friends!",1754110067,a week ago,en,17c22da3c9a5eb99f07b503f
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Fran Hudson-Carter,5,Quyen and the team are amazing. I’ve enjoyed the services of Joy & Peace Nails for a couple of years now for both my nails and pedicures and they are the best. I can highly recommend them if you are wanting a salon that gives great service and does everything they can to accommodate your needs! A+++,1748587573,2 months ago,en,87421e5f85b65f911228462c
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Zana Fusha,5,Got French tips done here and they turned out so pretty!✨ The nails looked clean and they lasted really long. The staff were really sweet as well.🤍🤍,1752975208,3 weeks ago,en,faec4e8f34255bdf053e7aec
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Wendy Scott,5,They were amazing. Best manicure and pedicure I've had ever. The team were friendly and helpful around choices and they didn't miss anything out. Lived the stones a new experience for me but one I would be keen to repeat. Unfortunately I'm from out of town but when I'm in Auckland I will be back.,1740086234,5 months ago,en,6b4d0e85fa9139b508a54d5d
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Pip Cottman,5,Had my lashes done by a young lady Quyne she is lovely very gentle and the result is excellent I shall go get my nails done also highly recommend this beautiful place,1752799638,3 weeks ago,en,02b09b5035a3c40490fb011a
ChIJK25EYd03DW0R_MZYTKwF3OY,Julio Yanes,4,"The Arcade – A Hidden Gem in Devonport

Nestled in the heart of Devonport’s charming village, The Arcade is a boutique retail and wellness hub that blends heritage character with modern-day comforts. Just steps from the ferry terminal on Victoria Road, it offers a relaxed and welcoming atmosphere, perfect for both locals and visitors.

Home to a curated selection of businesses, The Arcade is known for its high-quality, personalized services. Arcade Day Spa provides eco-conscious beauty treatments in a peaceful setting, with everything from facials to lash enhancements delivered by experienced professionals. Nearby, Arcadia Hair Stylist is a favorite among locals for precision cuts and styling, led by the talented June Sun, formerly of Servilles.

Set against Devonport’s scenic seaside backdrop, The Arcade offers a uniquely local experience—whether you're in need of a little pampering, a fresh new look, or simply a stroll through one of Auckland’s most picturesque neighborhoods.",1745556770,3 months ago,en,b068a0ca574ed0eb4dfce92c
ChIJK25EYd03DW0R_MZYTKwF3OY,Halina J. Beaulieu,5,Interesting place with many specialty shops.,1580342898,5 years ago,en,a41ef1535c89506849853989
ChIJK25EYd03DW0R_MZYTKwF3OY,Zain Zayed,5,I have been there last week  it’s very good restaurant and amazing service and it’s a very yummy food :),1712751552,a year ago,en,f93bf4130240ba9de038c193
ChIJK25EYd03DW0R_MZYTKwF3OY,Samuel Welsh,5,good shop selection,1745660036,3 months ago,en,7c0ed317b9320d5668272b8b
